Price,Location,id,İlan Tarihi,Marka,Seri,Model,Yıl,Kilometre,Motor Hacmi,Motor Gücü,Ort. Yakıt Tüketimi,Yakıt Deposu,Boya-değişen,Düz,Otomatik,Yarı Otomatik,Benzin,Dizel,LPG & Benzin,Coupe,Hatchback/3,Hatchback/5,MPV,Sedan,Station wagon,4WD (Sürekli),Önden Çekiş,-,Takasa Uygun,Takasa Uygun Değil,Galeriden,Sahibinden,Yetkili Bayiden
200000,BURSA ,20608971,25 Temmuz 2022,Renault,Megane,1.6 Dynamique,2005,250000,1598,115,6.8,60,4 boyalı,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
515000,BALIKESİR ,20608897,25 Temmuz 2022,Renault,Clio,1.0 TCe RS Line,2020,35000,999,100,5.0,42,Belirtilmemiş,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
309000,ELAZIĞ ,19458802,25 Temmuz 2022,Renault,Clio,1.2 Joy,2016,82000,1149,75,5.5,45,Belirtilmemiş,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
46000,ANKARA ,20598294,25 Temmuz 2022,Renault,R 21,2.0 Concorde,1992,500000,1995,105,0.0,66,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
146000,İSTANBUL ,20608705,25 Temmuz 2022,Renault,Clio,1.4 RNA,2001,230000,1390,75,7.1,50,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
373000,MUĞLA ,20344353,25 Temmuz 2022,Renault,Fluence,1.5 dCi Icon,2015,180500,1461,110,4.4,60,Tamamı orjinal,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
410000,MALATYA ,20171995,25 Temmuz 2022,Renault,Megane,1.5 dCi GT-Line,2012,151000,1461,110,4.4,60,Belirtilmemiş,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
300000,İSTANBUL ,20608907,25 Temmuz 2022,Renault,Clio,1.2 Joy,2013,52952,1149,75,5.5,45,4 boyalı,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
185000,İSTANBUL ,20608471,25 Temmuz 2022,Renault,Clio,1.4 Authentique,2007,107700,1390,75,7.1,50,2 boyalı,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
95000,ADIYAMAN ,20608904,25 Temmuz 2022,Renault,R 12,Toros,1997,200000,1397,72,0.0,0,"1 değişen, 2 boyalı",1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0
60000,ADIYAMAN ,20608870,25 Temmuz 2022,Renault,R 12,Toros,1993,210000,1397,72,0.0,0,10 boyalı,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0
105000,KÜTAHYA ,20608681,25 Temmuz 2022,Renault,Laguna,2.0 RXT,1999,301000,1998,114,9.1,66,Belirtilmemiş,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
58500,TRABZON ,20607814,25 Temmuz 2022,Renault,R 9,1.4 GT,1988,335000,1397,67,0.0,0,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
115000,ADIYAMAN ,20157503,25 Temmuz 2022,Renault,R 12,Toros,1999,230000,1397,72,0.0,0,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0
292500,MANİSA ,20608749,25 Temmuz 2022,Renault,Symbol,1.5 dCi Joy,2017,128000,1461,90,3.9,50,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
168000,KONYA ,20608161,25 Temmuz 2022,Renault,Megane,1.5 dCi Sportway,2006,238400,1461,86,4.7,60,1 değişen,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
50000,MERSİN ,20608733,25 Temmuz 2022,Renault,R 21,1.7 GTS Manager,1993,300000,1721,95,0.0,67,3 boyalı,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
279500,KAHRAMANMARAŞ ,20171501,25 Temmuz 2022,Renault,Symbol,1.5 dCi Joy,2015,146900,1461,90,3.9,50,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
449900,ADANA ,20608721,25 Temmuz 2022,Renault,Megane,1.6 Joy,2018,46851,1598,115,6.3,47,Tamamı orjinal,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1
330000,ANTALYA ,20608100,25 Temmuz 2022,Renault,Megane,1.6 Dynamique,2009,192000,1598,110,6.9,60,2 boyalı,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
350000,BURSA ,20608446,25 Temmuz 2022,Renault,Clio,1.5 dCi SportTourer Icon,2013,103500,1461,90,3.6,45,Tamamı orjinal,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
340000,ANTALYA ,20608513,25 Temmuz 2022,Renault,Clio,1.2 Joy,2018,35333,1149,75,5.5,45,Belirtilmemiş,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
165000,GAZİANTEP ,20435938,25 Temmuz 2022,Renault,Megane,1.5 dCi Dynamique,2006,320000,1461,86,4.7,60,"1 değişen, 5 boyalı",1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
167000,GAZİANTEP ,20607995,25 Temmuz 2022,Renault,Megane,1.5 dCi Dynamique,2006,300124,1461,80,4.6,60,4 boyalı,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
138000,MERSİN ,20607834,25 Temmuz 2022,Renault,Clio,1.4 Authentique,2004,231000,1390,75,7.1,50,Belirtilmemiş,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
648000,MUĞLA ,20607761,25 Temmuz 2022,Renault,Megane,1.5 dCi Icon,2017,39500,1461,110,3.9,49,Tamamı orjinal,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
195000,BURSA ,20608086,25 Temmuz 2022,Renault,Clio,1.2 Extreme,2008,210000,1149,75,5.9,55,Belirtilmemiş,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
129000,KAYSERİ ,20340503,25 Temmuz 2022,Renault,Laguna,1.6 Privilege,2005,262000,1598,115,7.4,68,3 boyalı,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
240000,DÜZCE ,20608359,25 Temmuz 2022,Renault,Symbol,1.5 dCi Joy,2015,192000,1461,75,3.9,50,5 boyalı,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
529900,ADANA ,20608473,25 Temmuz 2022,Renault,Megane,1.5 dCi Touch,2018,89320,1461,110,3.8,49,2 boyalı,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
175000,GAZİANTEP ,19096780,25 Temmuz 2022,Renault,Clio,1.4 Authentique,2007,190000,1390,75,7.1,50,1 boyalı,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
325000,KOCAELİ ,20608266,25 Temmuz 2022,Renault,Megane,1.5 dCi Impressor,2011,162000,1461,110,5.0,60,"1 değişen, 3 boyalı",0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
225000,ANTALYA ,20608435,25 Temmuz 2022,Renault,Symbol,1.5 dCi Expression,2011,220000,1461,85,4.3,50,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
174400,BURSA ,20504105,25 Temmuz 2022,Renault,Symbol,1.5 dCi Authentique,2012,262000,1461,65,4.5,50,"1 değişen, 1 boyalı",1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
192000,BOLU ,20600942,25 Temmuz 2022,Renault,Megane,1.5 dCi Extreme,2008,240000,1461,106,4.7,60,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
525000,BOLU ,20234731,25 Temmuz 2022,Renault,Megane,1.5 dCi Touch,2017,130000,1461,110,3.8,49,Belirtilmemiş,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
349900,ADANA ,20608392,25 Temmuz 2022,Renault,Clio,0.9 TCe Sport Tourer Joy,2020,25700,898,90,5.1,45,Tamamı orjinal,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
366900,ADANA ,20608361,25 Temmuz 2022,Renault,Clio,1.0 SCe Joy,2020,12194,999,72,4.9,42,Tamamı orjinal,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
375000,İSTANBUL ,19914628,25 Temmuz 2022,Renault,Clio,1.5 dCi GT Line,2016,100000,1461,90,3.6,45,Belirtilmemiş,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
111000,BURSA ,20493991,25 Temmuz 2022,Renault,R 19,1.6 Europa RNE,1998,230000,1598,90,0.0,55,"1 değişen, 10 boyalı",1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0
298000,BURSA ,20608173,25 Temmuz 2022,Renault,Symbol,1.5 dCi Joy,2017,177000,1461,75,3.9,50,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
639000,ANKARA ,20607996,25 Temmuz 2022,Renault,Megane,1.3 Tce Icon,2020,19298,1332,140,5.7,50,Tamamı orjinal,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
235000,BALIKESİR ,20608146,25 Temmuz 2022,Renault,Megane,1.6 Privilege,2009,185500,1598,110,7.7,60,"1 değişen, 3 boyalı",0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
185000,KAHRAMANMARAŞ ,20608113,25 Temmuz 2022,Renault,Laguna,2.0 RXT,2000,232000,1948,139,7.7,66,"1 değişen, 1 boyalı",1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
165000,DİYARBAKIR ,20075376,25 Temmuz 2022,Renault,Symbol,1.5 dCi Expression,2011,290000,1461,85,4.3,50,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
149000,İSTANBUL ,20608171,25 Temmuz 2022,Renault,Laguna,1.6 Expression,2006,285000,1598,115,7.4,68,Belirtilmemiş,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
145000,KONYA ,20060283,25 Temmuz 2022,Renault,Megane,1.6 RXi,2002,165000,1598,107,7.1,60,"4 değişen, 5 boyalı",0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
321500,İSTANBUL ,20570730,25 Temmuz 2022,Renault,Fluence,1.5 dCi Touch,2014,168000,1461,110,4.4,60,"1 değişen, 6 boyalı",0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
510000,İSTANBUL ,20608140,25 Temmuz 2022,Renault,Megane,1.5 dCi Touch,2017,94742,1461,110,3.8,49,1 boyalı,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
90000,NEVŞEHİR ,20607989,25 Temmuz 2022,Renault,R 12,Toros,1996,68000,1397,72,0.0,0,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
122000,BURSA ,20607934,25 Temmuz 2022,Renault,Clio,1.6 RTE,1998,240000,1598,90,7.2,50,"2 değişen, 11 boyalı",1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
218000,KAYSERİ ,20607963,25 Temmuz 2022,Renault,Symbol,1.5 dCi Authentique,2011,54000,1461,65,4.5,50,"2 değişen, 3 boyalı",1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
240000,ANKARA ,20607932,25 Temmuz 2022,Renault,Symbol,1.5 dCi Joy,2013,215000,1461,75,3.9,50,"1 değişen, 2 boyalı",1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
438000,MERSİN ,20607627,25 Temmuz 2022,Renault,Megane,1.5 dCi Touch,2017,239000,1461,110,3.7,47,Belirtilmemiş,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
249900,ADANA ,20608063,25 Temmuz 2022,Renault,Fluence,1.5 dCi Business,2012,169127,1461,90,4.4,60,"2 değişen, 4 boyalı",1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
172000,SAKARYA ,20607985,25 Temmuz 2022,Renault,Megane,1.5 dCi Dynamique,2004,489000,1461,100,4.6,60,"1 değişen, 12 boyalı",1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
265900,MUĞLA ,20608067,25 Temmuz 2022,Renault,Symbol,1.5 dCi Joy,2015,125000,1461,75,3.9,50,4 boyalı,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
345000,İZMİR ,20505729,25 Temmuz 2022,Renault,Clio,1.5 dCi Joy,2017,78581,1461,75,3.6,45,2 boyalı,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
620000,İSTANBUL ,20607820,25 Temmuz 2022,Renault,Megane,1.5 Blue DCI Touch,2020,54000,1461,115,4.2,49,Belirtilmemiş,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
80000,GAZİANTEP ,20607806,25 Temmuz 2022,Renault,Clio,1.4 RT,1998,308000,1390,75,6.8,50,3 değişen,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
197000,BOLU ,20607660,25 Temmuz 2022,Renault,Clio,1.4 Extreme,2008,106000,1390,75,7.1,50,"1 değişen, 2 boyalı",1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
259000,TRABZON ,20607574,25 Temmuz 2022,Renault,Clio,1.5 dCi GT Line,2014,254000,1461,90,3.6,45,6 boyalı,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
235000,ANKARA ,20607695,25 Temmuz 2022,Renault,Megane,1.5 dCi Sportway,2006,170550,1461,80,4.6,60,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
310000,İSTANBUL ,20607799,25 Temmuz 2022,Renault,Fluence,1.5 dCi Joy,2014,160000,1461,90,4.5,60,3 boyalı,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
325000,BURSA ,20607635,25 Temmuz 2022,Renault,Fluence,1.5 dCi Touch Plus,2014,184000,1461,90,4.5,60,2 boyalı,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
242000,TOKAT ,20607859,25 Temmuz 2022,Renault,Symbol,1.4 Expression,2011,85000,1390,75,7.1,50,1 boyalı,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0
585000,DENİZLİ ,20607714,25 Temmuz 2022,Renault,Megane,1.3 Tce Joy,2021,1050,1332,140,5.7,50,Tamamı orjinal,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
340000,ELAZIĞ ,20141231,25 Temmuz 2022,Renault,Fluence,1.5 dCi Touch,2016,170000,1461,90,4.5,60,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
535000,İSTANBUL ,20607775,25 Temmuz 2022,Renault,Megane,1.5 dCi Touch,2018,111484,1461,110,3.8,49,"1 değişen, 2 boyalı",0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
240000,KÜTAHYA ,20065271,25 Temmuz 2022,Renault,Symbol,1.5 dCi Joy,2014,160000,1461,75,3.9,50,5 boyalı,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
530000,İSTANBUL ,20607700,25 Temmuz 2022,Renault,Megane,1.5 dCi Touch,2018,99518,1461,110,3.8,49,"1 değişen, 4 boyalı",0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
120000,AFYONKARAHİSAR ,20166310,25 Temmuz 2022,Renault,R 9,1.4 Broadway RN,1998,70000,1390,83,0.0,47,Belirtilmemiş,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
198750,DENİZLİ ,20362431,25 Temmuz 2022,Renault,Megane,1.4 Authentique,2008,216000,1390,98,6.7,60,3 boyalı,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
75000,ANKARA ,20163770,25 Temmuz 2022,Renault,R 9,1.6 Fairway,1994,348000,1565,92,0.0,47,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
160000,BİNGÖL ,17057046,25 Temmuz 2022,Renault,Megane,1.4 Authentique,2006,252000,1390,98,6.7,60,1 değişen,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
308500,ŞANLIURFA ,20607567,25 Temmuz 2022,Renault,Clio,1.5 dCi Joy,2016,120000,1461,75,3.6,45,1 boyalı,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
385000,RİZE ,19115932,25 Temmuz 2022,Renault,Fluence,1.5 dCi Icon,2014,146000,1461,110,4.4,60,1 boyalı,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
247500,VAN ,18385727,25 Temmuz 2022,Renault,Megane,1.5 dCi Expression,2008,230500,1461,100,4.9,60,Tamamı orjinal,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
41500,ADANA ,20192176,25 Temmuz 2022,Renault,R 11,GTS,1989,210000,1397,67,0.0,47,Belirtilmemiş,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
203500,İZMİR ,20607517,25 Temmuz 2022,Renault,Symbol,1.5 dCi Authentique,2011,248000,1461,65,4.5,50,Tamamı orjinal,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
195000,ANTALYA ,20607477,25 Temmuz 2022,Renault,Clio,1.5 dCi Alize,2006,160000,1461,80,4.7,50,Tamamı orjinal,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
465000,GAZİANTEP ,20607548,25 Temmuz 2022,Renault,Megane,1.5 dCi Touch,2017,188000,1461,110,3.8,49,Tamamı orjinal,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
92500,İSTANBUL ,19703905,25 Temmuz 2022,Renault,Twingo,1.2 Base,1997,245000,1149,58,0.0,40,Belirtilmemiş,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0
495000,YOZGAT ,20170630,25 Temmuz 2022,Renault,Clio,1.0 TCe Joy,2021,8500,999,90,5.0,42,Tamamı orjinal,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
395000,İZMİR ,20607385,25 Temmuz 2022,Renault,Clio,0.9 TCe Sport Tourer Joy,2020,30000,898,90,5.1,45,Tamamı orjinal,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
159000,ORDU ,20607400,25 Temmuz 2022,Renault,Modus,1.5 dCi Authentique,2007,209000,1461,80,4.6,49,"1 değişen, 1 boyalı",1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
330000,BOLU ,20174263,25 Temmuz 2022,Renault,Megane,1.5 dCi Joy,2013,145000,1461,110,4.4,60,"1 değişen, 5 boyalı",0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
367000,İZMİR ,20607458,25 Temmuz 2022,Renault,Clio,1.0 SCe Joy,2020,43000,999,72,4.9,42,Belirtilmemiş,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
305000,İSTANBUL ,20607438,25 Temmuz 2022,Renault,Clio,1.6 Night & Day,2012,79000,1598,110,7.5,55,Belirtilmemiş,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
228900,İZMİR ,20607449,25 Temmuz 2022,Renault,Megane,1.4 Authentique,2006,142000,1390,98,6.7,60,Tamamı orjinal,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
285000,HATAY ,20607335,25 Temmuz 2022,Renault,Latitude,1.5 dCi Privilege,2012,291000,1461,110,5.0,66,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
140000,KAYSERİ ,20607379,25 Temmuz 2022,Renault,Megane,1.6 RTE,1999,239000,1598,90,7.2,60,2 değişen,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
215000,DENİZLİ ,20607352,25 Temmuz 2022,Renault,Megane,1.5 dCi Authentique,2007,211000,1461,85,4.6,60,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
309500,İSTANBUL ,20176600,25 Temmuz 2022,Renault,Megane,1.5 dCi Expression,2010,140000,1461,105,4.5,60,Belirtilmemiş,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
246500,KAYSERİ ,20607420,25 Temmuz 2022,Renault,Symbol,1.2 Joy,2013,165000,1149,75,6.0,50,Tamamı orjinal,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
193900,ANTALYA ,20607337,25 Temmuz 2022,Renault,Megane,1.5 dCi Dynamique,2004,251000,1461,80,4.6,60,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
205000,İSTANBUL ,20607334,25 Temmuz 2022,Renault,Symbol,1.5 dCi Joy,2013,208000,1461,75,3.9,50,"2 değişen, 3 boyalı",1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
354900,İZMİR ,20607392,25 Temmuz 2022,Renault,Clio,1.5 dCi Joy,2014,63000,1461,75,3.6,45,Tamamı orjinal,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
125500,SAKARYA ,20607207,25 Temmuz 2022,Renault,Clio,1.6 RTE,1999,309000,1598,90,7.2,50,4 boyalı,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
375000,HATAY ,20607197,25 Temmuz 2022,Renault,Clio,1.5 dCi Joy,2018,101000,1461,75,3.6,45,Tamamı orjinal,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
436000,ADANA ,20410634,25 Temmuz 2022,Renault,Clio,1.0 TCe Joy,2020,33000,999,100,5.0,42,Belirtilmemiş,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
362000,ADANA ,20402093,25 Temmuz 2022,Renault,Clio,1.0 SCe Joy,2021,11000,999,65,4.9,42,Belirtilmemiş,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
299000,AYDIN ,20607195,25 Temmuz 2022,Renault,Clio,1.5 dCi SportTourer Joy,2014,250000,1461,75,4.0,45,3 boyalı,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
305000,ANKARA ,20607328,25 Temmuz 2022,Renault,Clio,1.5 dCi Icon,2012,185000,1461,90,3.6,45,2 boyalı,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
140000,TEKİRDAĞ ,20607205,25 Temmuz 2022,Renault,Symbol,1.5 dCi Authentique,2006,261000,1461,85,4.5,50,12 boyalı,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
447000,UŞAK ,20567460,25 Temmuz 2022,Renault,Megane,1.5 dCi Touch,2017,165000,1461,110,3.9,49,Tamamı orjinal,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
310000,KOCAELİ ,18367902,25 Temmuz 2022,Renault,Clio,1.2 Joy,2016,88900,1149,75,5.5,45,Tamamı orjinal,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
318500,İSTANBUL ,20178909,25 Temmuz 2022,Renault,Symbol,0.9 TCe Joy,2020,32500,898,90,5.1,50,Tamamı orjinal,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
590000,İSTANBUL ,20607216,25 Temmuz 2022,Renault,Megane,1.5 dCi Touch,2019,45113,1461,110,3.8,49,Tamamı orjinal,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
208000,MARDİN ,20177253,25 Temmuz 2022,Renault,Clio,1.2 Authentique,2005,114250,1149,75,5.9,55,"1 değişen, 2 boyalı",1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
225000,MANİSA ,20174598,25 Temmuz 2022,Renault,Megane,1.4 Authentique,2009,220000,1390,98,6.7,60,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
298000,KOCAELİ ,20171808,25 Temmuz 2022,Renault,Clio,1.5 dCi Joy,2015,113000,1461,75,3.6,45,2 boyalı,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
540000,İSTANBUL ,20607194,25 Temmuz 2022,Renault,Megane,1.5 dCi Touch,2019,60421,1461,110,3.8,49,1 boyalı,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
279000,VAN ,20607098,25 Temmuz 2022,Renault,Fluence,1.5 dCi Extreme,2012,225000,1461,90,4.4,60,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
200000,DÜZCE ,18390083,25 Temmuz 2022,Renault,Megane,1.4 Authentique,2006,171000,1390,98,6.7,60,5 boyalı,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
219000,BURSA ,20567498,25 Temmuz 2022,Renault,Clio,1.2 Extreme,2012,156000,1149,75,5.9,55,Belirtilmemiş,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
200000,İSTANBUL ,20173444,25 Temmuz 2022,Renault,Clio,1.5 dCi Authentique,2008,174000,1461,65,4.9,55,"2 değişen, 2 boyalı",1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
120000,İSTANBUL ,20176603,25 Temmuz 2022,Renault,Clio,1.5 dCi Authentique,2004,260000,1461,65,4.9,55,2 boyalı,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
195000,GAZİANTEP ,20607037,25 Temmuz 2022,Renault,Megane,1.5 dCi Dynamique,2005,183000,1461,106,4.7,60,"3 değişen, 3 boyalı",1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
233000,TRABZON ,20607021,25 Temmuz 2022,Renault,Megane,1.5 dCi Expression,2008,295000,1461,100,5.8,60,"1 değişen, 4 boyalı",0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
417000,GAZİANTEP ,20175933,25 Temmuz 2022,Renault,Megane,1.6 Joy,2016,68000,1598,115,6.3,47,Belirtilmemiş,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
240000,İSTANBUL ,20606985,25 Temmuz 2022,Renault,Fluence,1.5 dCi Extreme,2011,207000,1461,85,4.5,60,3 boyalı,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
226000,SİVAS ,20606202,25 Temmuz 2022,Renault,Symbol,1.2 Joy,2014,185000,1149,75,6.0,50,Belirtilmemiş,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
