Price,Location,id,İlan Tarihi,Marka,Seri,Model,Yıl,Kilometre,Motor Hacmi,Motor Gücü,Ort. Yakıt Tüketimi,Yakıt Deposu,Boya-değişen,Düz,Otomatik,Yarı Otomatik,Benzin,Dizel,LPG & Benzin,-,Hatchback/3,Hatchback/5,MPV,SUV,Sedan,Station wagon,Önden Çekiş,-,Takasa Uygun,Takasa Uygun Değil,Galeriden,Sahibinden,Yetkili Bayiden
310000,İSTANBUL ,20572104,20 Temmuz 2022,Fiat,Linea,1.3 Multijet Pop,2014,83000,1248,95,4.9,45,Tamamı orjinal,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
362000,KONYA ,20571906,20 Temmuz 2022,Fiat,Egea,1.4 Fire Urban Plus,2017,80000,1368,95,5.7,50,Belirtilmemiş,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
71900,ANKARA ,20571956,20 Temmuz 2022,Fiat,Tipo,1.6 S,1996,250000,1581,75,0.0,55,Belirtilmemiş,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
210000,KAHRAMANMARAŞ ,18090909,20 Temmuz 2022,Fiat,Punto,1.4 Popstar S&S,2014,71000,1368,77,5.7,45,2 değişen,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
310000,SAMSUN ,20117993,20 Temmuz 2022,Fiat,Egea,1.3 Multijet Urban,2015,168000,1248,95,4.1,45,"2 değişen, 2 boyalı",1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
465000,İSTANBUL ,20571815,20 Temmuz 2022,Fiat,Egea,1.6 E-Torq Urban Plus,2018,83265,1598,110,6.3,50,"1 değişen, 2 boyalı",0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
255000,BOLU ,20572074,20 Temmuz 2022,Fiat,Linea,1.4 Fire Pop,2015,179000,1368,77,6.3,45,Belirtilmemiş,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
255000,BOLU ,20572065,20 Temmuz 2022,Fiat,Linea,1.3 Multijet Actual Plus,2014,193000,1248,95,4.9,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
240000,BOLU ,20572038,20 Temmuz 2022,Fiat,Linea,1.3 Multijet Active Plus,2013,130000,1248,95,4.9,45,1 boyalı,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
435000,TEKİRDAĞ ,19055861,20 Temmuz 2022,Fiat,Egea,1.4 Fire Mirror,2020,30000,1368,95,5.7,45,Tamamı orjinal,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
307000,ANTALYA ,20446197,20 Temmuz 2022,Fiat,Egea,1.3 Multijet Easy,2018,152000,1248,95,4.1,45,2 değişen,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
322000,ANTALYA ,20245594,20 Temmuz 2022,Fiat,Egea,1.4 Fire Easy,2019,43000,1368,95,5.7,45,"2 değişen, 2 boyalı",1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
324900,HATAY ,19813833,20 Temmuz 2022,Fiat,Egea,1.6 Multijet Lounge,2015,128000,1598,120,4.2,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
320000,SAKARYA ,20571722,20 Temmuz 2022,Fiat,Egea,1.4 Fire Easy,2019,80000,1368,95,5.7,45,1 boyalı,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
265750,BALIKESİR ,20571863,20 Temmuz 2022,Fiat,Egea,1.3 Multijet Easy,2015,215000,1248,95,4.1,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
145250,AYDIN ,20473098,20 Temmuz 2022,Fiat,Albea,Sole 1.3 Multijet Active Plus,2011,202875,1248,70,4.7,48,"3 değişen, 9 boyalı",1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
300000,İZMİR ,20571623,20 Temmuz 2022,Fiat,Egea,1.3 Multijet Easy,2017,156000,1248,95,4.1,45,"1 değişen, 3 boyalı",1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
239000,BURSA ,20571757,20 Temmuz 2022,Fiat,Linea,1.3 Multijet Pop,2015,157200,1248,95,4.9,45,"1 değişen, 4 boyalı",1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
325000,ŞANLIURFA ,20571752,20 Temmuz 2022,Fiat,Egea,1.3 Multijet Easy,2017,158000,1248,95,4.1,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
115000,DENİZLİ ,20571594,20 Temmuz 2022,Fiat,Marea,1.6 SX,2000,276500,1581,103,8.3,63,1 değişen,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
329850,ADANA ,20571616,20 Temmuz 2022,Fiat,Egea,1.3 Multijet Easy,2018,118000,1248,95,4.1,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
267500,UŞAK ,20571567,20 Temmuz 2022,Fiat,Linea,1.3 Multijet Pop,2014,96741,1248,95,4.9,45,Tamamı orjinal,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
130000,ANTALYA ,20134334,20 Temmuz 2022,Fiat,Linea,1.3 Multijet Emotion,2010,528000,1248,90,4.9,45,"1 değişen, 10 boyalı",1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
160000,ARDAHAN ,20571397,20 Temmuz 2022,Fiat,Linea,1.3 Multijet Active,2010,256000,1248,90,4.9,45,"1 değişen, 2 boyalı",1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
68500,NEVŞEHİR ,20571294,20 Temmuz 2022,Fiat,Tempra,1.6 SX,1992,238000,1581,75,0.0,65,"1 değişen, 7 boyalı",1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
174500,RİZE ,20463514,20 Temmuz 2022,Fiat,Palio,1.3 Multijet Premio Sole,2010,220000,1248,70,4.6,51,Belirtilmemiş,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
309950,ANKARA ,20571293,20 Temmuz 2022,Fiat,Linea,1.3 Multijet Urban,2015,90000,1248,95,4.9,45,Tamamı orjinal,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
242500,ANTALYA ,20571349,20 Temmuz 2022,Fiat,Linea,1.3 Multijet Pop,2015,149385,1248,95,4.9,45,"1 değişen, 4 boyalı",1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
265000,MALATYA ,20571301,20 Temmuz 2022,Fiat,Linea,1.4 Fire Pop,2015,135000,1368,77,6.3,45,Tamamı orjinal,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
185000,KASTAMONU ,20571276,20 Temmuz 2022,Fiat,Punto,Grande 1.3 Multijet Active,2009,270000,1248,75,4.5,45,Belirtilmemiş,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
258000,ÇANKIRI ,20571236,20 Temmuz 2022,Fiat,Punto,EVO 1.3 Multijet Dynamic,2011,207000,1248,75,4.1,45,Tamamı orjinal,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
345000,SAMSUN ,20137945,20 Temmuz 2022,Fiat,Egea,1.3 Multijet Easy,2017,110000,1248,95,4.1,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
430000,ÇORUM ,20343239,20 Temmuz 2022,Fiat,500 Ailesi,500L 1.6 Mjet RockStar,2016,107471,1598,120,4.2,50,Belirtilmemiş,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
160000,TRABZON ,20571144,20 Temmuz 2022,Fiat,Albea,1.2 EL,2004,123500,1242,80,7.0,47,"1 değişen, 1 boyalı",1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
192000,KAYSERİ ,20571163,20 Temmuz 2022,Fiat,Linea,1.3 Multijet Active,2008,188000,1248,90,4.9,45,Tamamı orjinal,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
252000,İSTANBUL ,20570956,20 Temmuz 2022,Fiat,Linea,1.3 Multijet Active Plus,2012,201500,1248,95,4.9,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
191500,İSTANBUL ,20571058,20 Temmuz 2022,Fiat,Punto,Grande 1.3 Multijet Active,2008,195500,1248,75,4.5,45,Belirtilmemiş,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
125000,DENİZLİ ,20137138,20 Temmuz 2022,Fiat,Albea,1.6 HL,2002,231700,1596,103,8.3,47,Tamamı orjinal,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
399000,GİRESUN ,20571039,20 Temmuz 2022,Fiat,Egea,1.3 Multijet Urban,2017,42000,1248,95,4.1,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
197000,GAZİANTEP ,20571066,20 Temmuz 2022,Fiat,Linea,1.3 Multijet Emotion Plus,2011,250000,1248,90,4.9,45,3 boyalı,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
262000,İSTANBUL ,13996789,20 Temmuz 2022,Fiat,Linea,1.3 Multijet Pop,2016,125000,1248,95,4.9,45,1 değişen,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
155000,HATAY ,20571024,20 Temmuz 2022,Fiat,Palio,1.3 Multijet Active Sole,2008,192000,1248,70,4.6,51,Belirtilmemiş,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
376500,İZMİR ,20556035,20 Temmuz 2022,Fiat,Egea,1.3 Multijet Easy,2019,52000,1248,95,4.1,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
85000,İSTANBUL ,20570929,20 Temmuz 2022,Fiat,Marea,1.6 SX,2001,291000,1581,103,8.3,63,4 boyalı,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
218000,HATAY ,20368515,20 Temmuz 2022,Fiat,Linea,1.3 Multijet Active Plus,2011,173000,1248,90,4.9,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
365900,MERSİN ,20570962,20 Temmuz 2022,Fiat,Egea,1.4 Fire Easy,2021,15000,1368,95,6.4,45,Tamamı orjinal,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
99750,KOCAELİ ,20570906,20 Temmuz 2022,Fiat,Palio,1.4 EL,1998,188000,1368,77,6.1,51,Belirtilmemiş,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
122000,İSTANBUL ,20570875,20 Temmuz 2022,Fiat,Palio,1.4 EL,2001,161000,1368,77,6.1,51,Belirtilmemiş,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
382000,İZMİR ,14117850,20 Temmuz 2022,Fiat,Egea,1.6 Multijet Lounge Plus,2016,116200,1598,120,3.7,50,Belirtilmemiş,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
52750,KAYSERİ ,20568494,20 Temmuz 2022,Fiat,Tipo,1.6 SX,1991,183000,1581,78,0.0,0,Belirtilmemiş,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
253000,İSTANBUL ,20569735,20 Temmuz 2022,Fiat,Punto,1.3 Multijet Popstar,2014,154000,1248,75,4.2,45,"1 değişen, 7 boyalı",1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
187500,KAYSERİ ,20137838,20 Temmuz 2022,Fiat,Linea,1.3 Multijet Dynamic,2007,255000,1248,90,4.9,45,2 boyalı,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
110000,İSTANBUL ,20570177,20 Temmuz 2022,Fiat,Brava,1.6 SX,2001,270000,1581,103,9.2,50,Belirtilmemiş,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
368500,BURSA ,20569566,20 Temmuz 2022,Fiat,Egea,1.3 Multijet Easy,2019,79500,1248,95,4.1,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
256000,HATAY ,20569394,20 Temmuz 2022,Fiat,Punto,EVO 1.3 Multijet Dynamic,2012,172300,1248,75,4.1,45,1 boyalı,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
95000,ISPARTA ,20567236,20 Temmuz 2022,Fiat,Tempra,1.6 SX,1996,422123,1581,75,0.0,65,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
260000,KIRKLARELİ ,19162127,20 Temmuz 2022,Fiat,Punto,1.2 Popstar,2014,69000,1242,69,5.4,45,"1 değişen, 1 boyalı",1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
458000,İSTANBUL ,20568335,20 Temmuz 2022,Fiat,Egea,1.3 Multijet Easy,2021,19000,1248,95,4.1,50,Tamamı orjinal,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
73500,SİNOP ,20570766,20 Temmuz 2022,Fiat,Tipo,1.6 SX,1994,230000,1581,75,0.0,55,Belirtilmemiş,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
98000,MANİSA ,20570386,20 Temmuz 2022,Fiat,Marea,2.0 HLX,1997,270000,1998,147,9.7,63,Tamamı boyalı,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
312000,DÜZCE ,20569230,20 Temmuz 2022,Fiat,Egea,1.3 Multijet Easy,2016,156000,1248,95,4.1,45,"1 değişen, 1 boyalı",1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
219000,AYDIN ,20570816,20 Temmuz 2022,Fiat,Linea,1.3 Multijet Active Plus,2013,175000,1248,95,4.9,45,3 boyalı,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
252500,İSTANBUL ,20569036,20 Temmuz 2022,Fiat,Linea,1.4 Fire Active Plus,2013,76000,1368,77,6.3,45,"1 değişen, 6 boyalı",1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
433000,ADANA ,20567360,20 Temmuz 2022,Fiat,Egea,1.3 Multijet Urban Plus,2020,21000,1248,95,4.1,45,Tamamı orjinal,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
245000,ANKARA ,20570418,20 Temmuz 2022,Fiat,Linea,1.3 Multijet Pop,2015,130000,1248,95,4.9,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
330000,ANKARA ,20566889,20 Temmuz 2022,Fiat,Punto,1.4 Popstar S&S,2016,55700,1368,77,5.7,45,Tamamı orjinal,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
217000,MALATYA ,20570198,20 Temmuz 2022,Fiat,Linea,1.4 Fire Active Plus,2013,167000,1368,77,6.3,45,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
125000,İZMİR ,20569510,20 Temmuz 2022,Fiat,Palio,1.4 EL Weekend,2000,215000,1400,74,0.0,51,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0
149000,KONYA ,20567233,20 Temmuz 2022,Fiat,Albea,1.2 EL,2004,184000,1242,80,7.0,47,4 boyalı,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
144000,DÜZCE ,20568033,20 Temmuz 2022,Fiat,Stilo,1.6 Dynamic,2005,175000,1596,103,7.4,58,1 boyalı,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
85000,MUĞLA ,20470177,20 Temmuz 2022,Fiat,Tipo,1.6 SX,1998,280000,1581,75,0.0,55,Belirtilmemiş,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
125000,SİNOP ,20570094,20 Temmuz 2022,Fiat,Palio,1.2 Go,2004,278000,1242,81,7.2,51,Belirtilmemiş,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
339000,HATAY ,20567749,20 Temmuz 2022,Fiat,Egea,1.3 Multijet Easy,2018,114200,1248,95,4.1,45,Tamamı orjinal,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
285000,İSTANBUL ,20569350,20 Temmuz 2022,Fiat,Linea,1.3 Multijet Dynamic Plus,2011,180000,1248,90,4.9,45,Belirtilmemiş,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
193000,KOCAELİ ,20569274,20 Temmuz 2022,Fiat,Punto,Grande 1.4 Fire Active,2009,205000,1368,77,5.9,45,Belirtilmemiş,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
255000,GAZİANTEP ,20569029,20 Temmuz 2022,Fiat,Linea,1.3 Multijet Active Plus,2015,159000,1248,95,4.9,45,2 boyalı,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
197000,DÜZCE ,20569933,20 Temmuz 2022,Fiat,Linea,1.3 Multijet Active Plus,2012,210000,1248,95,4.9,45,"2 değişen, 2 boyalı",1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
82500,BURSA ,20568291,20 Temmuz 2022,Fiat,Albea,Sole 1.3 Multijet Dynamic,2008,316000,1248,70,4.7,48,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
254500,KAYSERİ ,20568190,20 Temmuz 2022,Fiat,Linea,1.3 Multijet Pop,2016,142000,1248,95,4.9,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
65000,AKSARAY ,20568146,20 Temmuz 2022,Fiat,Tipo,1.6 S,1994,260000,1581,75,0.0,55,Belirtilmemiş,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
100000,TEKİRDAĞ ,20569637,20 Temmuz 2022,Fiat,Palio,1.4 EL,2000,247000,1368,77,6.1,51,10 boyalı,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
420000,İSTANBUL ,20569328,20 Temmuz 2022,Fiat,Egea,1.6 E-Torq Lounge Plus,2017,140000,1598,110,6.3,45,Tamamı orjinal,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
117900,ANKARA ,20570636,20 Temmuz 2022,Fiat,Palio,1.2 EL,2001,188000,1242,74,7.2,51,1 boyalı,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
242000,SAKARYA ,20569535,20 Temmuz 2022,Fiat,Linea,1.3 Multijet Pop,2014,201000,1248,95,4.9,45,Tamamı orjinal,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
70000,AFYONKARAHİSAR ,20568651,20 Temmuz 2022,Fiat,Tempra,1.6 SX A,1993,160000,1581,90,0.0,65,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
115000,İSTANBUL ,20568672,20 Temmuz 2022,Fiat,Palio,1.2 Active,2005,254624,1242,81,7.2,51,Belirtilmemiş,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
265000,İSTANBUL ,20569447,20 Temmuz 2022,Fiat,Linea,1.3 Multijet Pop,2015,97500,1248,95,4.9,45,"1 değişen, 1 boyalı",1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
80000,KOCAELİ ,20568451,20 Temmuz 2022,Fiat,Tipo,1.4 S,1997,240000,1372,70,0.0,55,Belirtilmemiş,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
232000,SAMSUN ,20567465,20 Temmuz 2022,Fiat,Linea,1.3 Multijet Active Plus,2012,141000,1248,95,4.9,45,3 boyalı,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
235000,İSTANBUL ,20567955,20 Temmuz 2022,Fiat,Linea,1.3 Multijet Easy,2012,117000,1248,95,4.9,45,1 boyalı,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
215000,KOCAELİ ,20570440,20 Temmuz 2022,Fiat,Linea,1.3 Multijet Active Plus,2012,146000,1248,95,4.9,45,6 boyalı,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
210000,AYDIN ,20568964,20 Temmuz 2022,Fiat,Linea,1.3 Multijet Active Plus,2010,154000,1248,90,4.9,45,Tamamı orjinal,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
400000,İSTANBUL ,20568906,20 Temmuz 2022,Fiat,Egea,1.4 Fire Urban,2021,100,1368,95,6.4,45,Belirtilmemiş,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
280000,TRABZON ,20567668,20 Temmuz 2022,Fiat,Linea,1.3 Multijet Pop,2016,210000,1248,95,4.9,45,1 boyalı,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
210000,MANİSA ,20568880,20 Temmuz 2022,Fiat,Linea,1.3 Multijet Dynamic,2008,164000,1248,90,4.9,45,Tamamı orjinal,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
360000,ERZURUM ,20566964,20 Temmuz 2022,Fiat,Egea,1.6 Multijet Urban,2016,74000,1598,120,4.2,45,"1 değişen, 1 boyalı",1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
305000,ERZURUM ,20568460,20 Temmuz 2022,Fiat,Linea,1.3 Multijet Active Plus,2014,70500,1248,95,4.9,45,Tamamı orjinal,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
310000,ANKARA ,20567199,20 Temmuz 2022,Fiat,Punto,1.4 Lounge S&S,2014,61850,1368,77,5.7,45,Belirtilmemiş,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
275000,İSTANBUL ,20570115,20 Temmuz 2022,Fiat,Punto,EVO 1.3 Multijet Dynamic,2012,158000,1248,95,4.1,45,"1 değişen, 3 boyalı",0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
160000,KAYSERİ ,20567445,20 Temmuz 2022,Fiat,Palio,1.2 EL Speedgear,2004,166000,1242,81,7.2,51,2 değişen,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
125000,MANİSA ,20569204,20 Temmuz 2022,Fiat,Tipo,1.6 SLX,1996,71000,1581,75,0.0,55,Tamamı orjinal,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
260000,MARDİN ,20570447,20 Temmuz 2022,Fiat,Bravo,1.6 Mjet Dynamic Plus,2011,158000,1598,120,4.8,58,3 boyalı,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
385500,VAN ,20088489,20 Temmuz 2022,Fiat,Egea,1.4 Fire Urban Plus,2020,19000,1368,95,5.7,45,Belirtilmemiş,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
480000,ANTALYA ,20569565,20 Temmuz 2022,Fiat,Egea,1.6 Multijet Urban,2021,49000,1598,130,4.5,50,Tamamı orjinal,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
360000,BİLECİK ,20567252,20 Temmuz 2022,Fiat,Egea,1.4 Fire Urban,2019,73000,1368,95,5.7,45,2 değişen,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
150000,ANKARA ,20569250,20 Temmuz 2022,Fiat,Albea,1.2 Active,2005,215560,1242,80,7.0,47,"3 değişen, 6 boyalı",1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
186000,MANİSA ,20567056,20 Temmuz 2022,Fiat,Albea,1.3 Multijet EL,2004,141500,1248,70,4.7,48,2 değişen,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
234000,KONYA ,20564735,20 Temmuz 2022,Fiat,Linea,1.3 Multijet Active Plus,2012,182000,1248,95,4.9,45,Tamamı orjinal,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
54500,YALOVA ,20569111,20 Temmuz 2022,Fiat,Uno,60 S,1993,230000,1108,58,0.0,42,Belirtilmemiş,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
422000,DENİZLİ ,20567385,20 Temmuz 2022,Fiat,Egea,1.6 Multijet Urban,2017,101000,1598,120,3.9,45,1 değişen,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
265000,HATAY ,20570671,20 Temmuz 2022,Fiat,Linea,1.3 Multijet Easy,2013,94000,1248,95,4.9,45,Tamamı orjinal,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
410000,İSTANBUL ,20569137,20 Temmuz 2022,Fiat,Egea,1.4 Fire Easy Plus,2022,0,1368,95,6.4,45,Tamamı orjinal,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
385000,İSTANBUL ,20570533,20 Temmuz 2022,Fiat,Egea,1.4 Fire Urban Plus,2020,20000,1368,95,5.7,45,Tamamı orjinal,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
210000,TOKAT ,20570218,20 Temmuz 2022,Fiat,Linea,1.4 Fire Active Plus,2011,240000,1368,77,6.3,45,Belirtilmemiş,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
450000,ELAZIĞ ,20138179,20 Temmuz 2022,Fiat,Egea,1.6 E-Torq Lounge,2017,78000,1598,110,6.3,45,Belirtilmemiş,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
357000,İSTANBUL ,20569713,20 Temmuz 2022,Fiat,Egea,1.6 Multijet Lounge,2017,51300,1598,120,4.2,45,Belirtilmemiş,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
425000,İZMİR ,20569430,20 Temmuz 2022,Fiat,Linea,1.3 Multijet Lounge,2015,177000,1248,95,4.9,45,1 boyalı,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
99500,SAMSUN ,20567449,20 Temmuz 2022,Fiat,Marea,1.6 Liberty,2007,164000,1596,103,8.1,63,3 değişen,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
375000,BURSA ,20568396,20 Temmuz 2022,Fiat,Egea,1.4 Fire Easy,2021,14300,1368,95,6.4,45,Belirtilmemiş,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
200000,HATAY ,20567139,20 Temmuz 2022,Fiat,Linea,1.3 Multijet Active Plus,2011,210000,1248,90,4.9,45,2 boyalı,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
